"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
320,"3","2025-01-09T19:12:04.730629Z",113,"[{""start"":12,""end"":16,""text"":""play"",""labels"":[""METAPHOR""]},{""start"":184,""end"":191,""text"":""massage"",""labels"":[""METAPHOR""]},{""start"":214,""end"":218,""text"":""pull"",""labels"":[""METAPHOR""]},{""start"":229,""end"":238,""text"":""pet trick"",""labels"":[""METAPHOR""]}]",956.822,"All parties play accounting tricks to make the numbers look better. The crazy thing about the Ontario Liberals, and I suspect federal, is that their numbers look horrible even after a massage and then they try and pull a 'stupid pet trick' by telling us the numbers look great. It's like calling a plane crash a thing of beauty.","2025-01-09T19:12:04.730666Z"
86,"5","2024-11-12T03:01:22.530031Z",114,"[{""start"":144,""end"":149,""text"":""smear"",""labels"":[""METAPHOR""]}]",88.043,"An anti Harper conspiracy theory backed up by zero facts. If, as Simpson claims, a small surplus or deficit is irrelevant why is he using it to smear Mr. Harper?","2024-11-12T03:01:22.530083Z"
87,"5","2024-11-12T03:02:30.542407Z",115,"[{""start"":55,""end"":59,""text"":""hack"",""labels"":[""METAPHOR""]}]",212.409,"And don't be fooled by Jeffrey Simpson. He's a liberal hack.","2025-01-09T18:53:30.582590Z"
126,"4","2024-11-12T17:54:29.854633Z",116,"",1.704,"And we wont be fooled by Justin and Thomas.","2024-11-12T17:54:29.854671Z"
127,"4","2024-11-12T17:54:57.935599Z",117,"",1.73,"And when the Liberals would forecast a 2 billion surplus and then have a 9 billion surplus??? The difference between 1.9 billion surplus and a 1.9 billion deficit is less than 1% off. Its a rounding error.","2024-11-12T17:54:57.935636Z"
316,"3","2025-01-09T18:48:47.178193Z",118,"",1.914,"Another bad news story for the Cons...I dont think i remember when they had a good news story, must have been back in '06","2025-01-09T18:48:47.178230Z"
129,"4","2024-11-12T17:55:37.156078Z",119,"",1.68,"Be nice if the Ontario LIBERALS would (surprise ) us with a budget surplus ? A bit much to hope for.","2024-11-12T17:55:37.156107Z"
314,"3","2025-01-09T18:48:00.002353Z",120,"[{""start"":220,""end"":225,""text"":""thugs"",""labels"":[""METAPHOR""]}]",20.373,"Budget surplus; budget deficit, it really doesn't matter. In absolute value, the amounts are insignificant compared to the overall budget and if we've been paying attention, we should all know by now what Harper and his thugs have done to create the current economic situation. If you like it and trust them, God help you but go ahead and vote for them. If you regard them as a bunch of incompetents who perfectly embody the Peter Principle, then vote for somebody else. But whoever you choose to support, please don't allow your choice to be influenced at all by budget surplus vs deficit.","2025-01-09T18:48:00.002389Z"
131,"4","2024-11-12T17:58:10.869341Z",121,"[{""start"":85,""end"":93,""text"":""backdrop"",""labels"":[""METAPHOR""]},{""start"":164,""end"":170,""text"":""blocks"",""labels"":[""METAPHOR""]}]",34.151,"Building infrastructure while money is cheap and we need stimulus makes sense with a backdrop of aging population and lower revenues. WE need the economic building blocks in place. #elxn42","2024-11-12T17:58:10.869390Z"
93,"5","2024-11-12T03:06:17.496997Z",121,"[{""start"":155,""end"":170,""text"":""building blocks"",""labels"":[""METAPHOR""]}]",17.615,"Building infrastructure while money is cheap and we need stimulus makes sense with a backdrop of aging population and lower revenues. WE need the economic building blocks in place. #elxn42","2024-11-12T03:06:17.497028Z"
132,"4","2024-11-12T17:58:34.374006Z",122,"[{""start"":72,""end"":83,""text"":""high ground"",""labels"":[""METAPHOR""]}]",7.84,"By feigning surprise at the budget surplus I feel that Harper loses the high ground. Instead of presenting himself as someone who was in charge of the economy and was fully aware of the inevitable results of his policy decisions, he instead sets himself up to have his own ridicule turned around on him. By Harper suggesting that his predicted deficit has now turned into an unexpected surplus opens the door for Justin Trudeau to reinforce and vindicate his oft-maligned statement that budgets really do balance themselves. MrC","2024-11-12T17:58:34.374036Z"
94,"5","2024-11-12T03:11:09.043454Z",122,"[{""start"":72,""end"":83,""text"":""high ground"",""labels"":[""METAPHOR""]},{""start"":505,""end"":512,""text"":""balance"",""labels"":[""METAPHOR""]}]",60.789,"By feigning surprise at the budget surplus I feel that Harper loses the high ground. Instead of presenting himself as someone who was in charge of the economy and was fully aware of the inevitable results of his policy decisions, he instead sets himself up to have his own ridicule turned around on him. By Harper suggesting that his predicted deficit has now turned into an unexpected surplus opens the door for Justin Trudeau to reinforce and vindicate his oft-maligned statement that budgets really do balance themselves. MrC","2024-11-12T03:11:09.043506Z"
133,"4","2024-11-12T17:59:15.286293Z",123,"[{""start"":1954,""end"":1959,""text"":""books"",""labels"":[""METAPHOR""]}]",38.237,"Canada's federal government agreed to sell its 73.4 million shares in General Motors to Goldman Sachs in an unregistered block trade. The transaction will be complete by April 10, Canada said. At Monday's closing price of $36.66, those GM shares would be worth about $2.69 billion. Details will be revealed when Canada GEN Investment Corp., the entity that held the shares, reports its trade with securities regulators in the next several days, Canada said Monday in a statement.'With today's announcement, we have eliminated a market exposure for Canadian taxpayers and returned GM to private sector ownership, having supported its continued contribution to the Canadian economy,' said Joe Oliver, Canada's Minister of Finance. 'As we said from the start, our investment in GM was always meant to be temporary. We never believed the Government should be a shareholder of a private sector company for an indefinite period of time.'Canada and Ontario joined with the U.S. government in financing GM's bankruptcy-court restructuring. Ontario sold its final GM shares in February as the U.S. did in a little more than a year earlier. A UAW trust set up to pay for union retirees' medical costs remains as GM's biggest shareholder with an 8.7 percent stake.'For the most part it's a non-event,' said Joseph Phillippi, president of Auto Trends Consulting in Andover, N.J. 'It's ceremonial. GM doesn't get any of the proceeds.'Protecting jobs Canada and Ontario invested as GM filed for bankruptcy protection, taking an equity stake of about 12 percent to protect local jobs as the U.S. offered its own aid. Union officials criticized the share sale, saying it makes GM's commitment to Ontario less secure. The number of GM employees in Canada has fallen to about 9,000 today from about 12,000 at the end of 2008, Adria MacKenzie, a GM spokeswoman, said in February. Did the Harper Government sell Canadians interests short for the appearance of balancing the books?","2024-11-12T17:59:15.286326Z"
134,"4","2024-11-12T17:59:51.429264Z",124,"[{""start"":123,""end"":129,""text"":""waking"",""labels"":[""METAPHOR""]},{""start"":165,""end"":170,""text"":""sleep"",""labels"":[""METAPHOR""]},{""start"":179,""end"":185,""text"":""snooze"",""labels"":[""METAPHOR""]},{""start"":261,""end"":267,""text"":""asleep"",""labels"":[""METAPHOR""]}]",12.364,"Deficits and surpluses are manipulated by economists and bankers. And, it turns out, recessions are as well. Canadians are waking up from a long deep antidemocratic sleep. If you snooze you lose. Further, it turns out, you can be intellectually and spiritually asleep while working two full time jobs. An amazing feat!","2024-11-12T17:59:51.429297Z"
95,"5","2024-11-12T03:13:44.193944Z",124,"[{""start"":123,""end"":132,""text"":""waking up"",""labels"":[""METAPHOR""]},{""start"":165,""end"":170,""text"":""sleep"",""labels"":[""METAPHOR""]},{""start"":172,""end"":194,""text"":""If you snooze you lose"",""labels"":[""METAPHOR""]},{""start"":261,""end"":267,""text"":""asleep"",""labels"":[""METAPHOR""]}]",74.281,"Deficits and surpluses are manipulated by economists and bankers. And, it turns out, recessions are as well. Canadians are waking up from a long deep antidemocratic sleep. If you snooze you lose. Further, it turns out, you can be intellectually and spiritually asleep while working two full time jobs. An amazing feat!","2024-11-12T03:13:44.194027Z"
135,"4","2024-11-12T18:01:06.598856Z",125,"[{""start"":83,""end"":101,""text"":""piece of Samsonite"",""labels"":[""METAPHOR""]},{""start"":105,""end"":112,""text"":""swallow"",""labels"":[""METAPHOR""]},{""start"":776,""end"":786,""text"":""common man"",""labels"":[""METAPHOR""]},{""start"":824,""end"":886,""text"":""grab some Raisin ets and a large pop before the next big scene"",""labels"":[""MAYBE METAPHOR""]}]",71.489,"Don't worry, Mr. Simpson -- we're not fooled or surprised. You'd have to be a real piece of Samsonite to swallow the government's 'whoa, look what we just found that proves what awesome fiscal managers we are' line. People who were surprised by this surplus news are the type of people who really do believe the car salesman when he says he's going into the back to 'talk to the boss.'I can't decide whether to be insulted that the Conservatives think we're dumb enough to believe this surplus was achieved by actual good bookkeeping, or disappointed that this is the best they can do in terms of originality. But then I have to remember I'm not the target audience for this 'great news.'So, what's next? Seem kind of national emergency that shows how Harper is a hero to the common man? Just want to know if I have time to grab some Raisin ets and a large pop before the next big scene.","2024-11-12T18:01:06.598883Z"
136,"4","2024-11-12T18:01:33.761593Z",126,"[{""start"":234,""end"":251,""text"":""kick in the groin"",""labels"":[""METAPHOR""]},{""start"":255,""end"":262,""text"":""working"",""labels"":[""MAYBE METAPHOR""]}]",15.617,"During Martin's stewardship of the economy he ran a grand total of $50 billion in surplus budgets. That is exactly the grand total that he took from working Canadians by cutting their EI benefits during the same period. Martin's hard kick in the groin to working Canadians was an unnecessary rounding error.","2024-11-12T18:01:33.761630Z"
96,"5","2024-11-12T03:14:36.817418Z",126,"[{""start"":234,""end"":251,""text"":""kick in the groin"",""labels"":[""METAPHOR""]}]",47.672,"During Martin's stewardship of the economy he ran a grand total of $50 billion in surplus budgets. That is exactly the grand total that he took from working Canadians by cutting their EI benefits during the same period. Martin's hard kick in the groin to working Canadians was an unnecessary rounding error.","2024-11-12T03:14:36.817456Z"
137,"4","2024-11-12T18:02:20.935552Z",127,"[{""start"":65,""end"":75,""text"":""shell-game"",""labels"":[""METAPHOR""]}]",32.712,"Everything Harper has done from DAY 1 has, and continues to be a shell-game! You'd think that even die hard CON supporters would have tired of the endless lies and deceit by now. Obviously those who still support Harper revel in and profit from the dictatorial like mis-government of a once great Canada under the leadership for a select few! That is not what the Fathers of Confederation envisioned when it was founded. Without Truth, Honour, Integrity and Security being espoused by any PM (regardless of Party) for ALL Canadians, we are merely a fake democracy!","2024-11-12T18:02:20.935589Z"
97,"5","2024-11-12T03:16:10.193757Z",127,"[{""start"":65,""end"":75,""text"":""shell-game"",""labels"":[""METAPHOR""]},{""start"":99,""end"":107,""text"":""die hard"",""labels"":[""METAPHOR""]},{""start"":147,""end"":154,""text"":""endless"",""labels"":[""METAPHOR""]}]",88.791,"Everything Harper has done from DAY 1 has, and continues to be a shell-game! You'd think that even die hard CON supporters would have tired of the endless lies and deceit by now. Obviously those who still support Harper revel in and profit from the dictatorial like mis-government of a once great Canada under the leadership for a select few! That is not what the Fathers of Confederation envisioned when it was founded. Without Truth, Honour, Integrity and Security being espoused by any PM (regardless of Party) for ALL Canadians, we are merely a fake democracy!","2024-11-12T03:16:10.193793Z"
138,"4","2024-11-12T18:02:39.167850Z",128,"",2.166,"Fact: The Conservative federal debt in 2008-09 = $457.6-billion.Fact: The expected Conservative debt in 2014-15 = $616.0-billion.Fact: 24% of the total accumulated debt since Confederation was amassed under Stephen Harper. This is not a surprise surplus. It is a political surplus and not a meaningful one as it only represents .7% of Canada's economy. It would take 80 years of $2 billion surprise surpluses to pay down Harper's contribution to the national debt. That doesn't account for the interest payments and doesn't consider that he only achieved one surplus in 7 years. That would mean we need 560 years of Harper 'protecting our economy' to pay down his portion of the national debt.","2024-11-12T18:02:39.167892Z"
98,"5","2024-11-12T03:16:54.733591Z",128,"",38.5,"Fact: The Conservative federal debt in 2008-09 = $457.6-billion.Fact: The expected Conservative debt in 2014-15 = $616.0-billion.Fact: 24% of the total accumulated debt since Confederation was amassed under Stephen Harper. This is not a surprise surplus. It is a political surplus and not a meaningful one as it only represents .7% of Canada's economy. It would take 80 years of $2 billion surprise surpluses to pay down Harper's contribution to the national debt. That doesn't account for the interest payments and doesn't consider that he only achieved one surplus in 7 years. That would mean we need 560 years of Harper 'protecting our economy' to pay down his portion of the national debt.","2024-11-12T03:16:54.733633Z"
139,"4","2024-11-12T18:02:50.407945Z",129,"",1.891,"For more information on how Harper was able to produce a surplus see here:http://news.nationalpost.com/news/canada/canadian-politics/economic-prudence-or-cuts-by-stealth-federal-departments-left-8-7-billion-unspent-last-year","2024-11-12T18:02:50.407979Z"
99,"5","2024-11-12T03:17:03.197033Z",129,"",4.027,"For more information on how Harper was able to produce a surplus see here:http://news.nationalpost.com/news/canada/canadian-politics/economic-prudence-or-cuts-by-stealth-federal-departments-left-8-7-billion-unspent-last-year","2024-11-12T03:17:03.197089Z"
140,"4","2024-11-12T18:03:03.449345Z",130,"",2.465,"Full proof that 70% of Canadian are dead right: They want HARPER kicked OUT!Let's get on with the Job! Restore Democracy to its rightful place in Canada!","2024-11-12T18:03:03.449380Z"
100,"5","2024-11-12T03:17:30.496859Z",130,"[{""start"":36,""end"":40,""text"":""dead"",""labels"":[""METAPHOR""]},{""start"":65,""end"":75,""text"":""kicked OUT"",""labels"":[""METAPHOR""]}]",21.612,"Full proof that 70% of Canadian are dead right: They want HARPER kicked OUT!Let's get on with the Job! Restore Democracy to its rightful place in Canada!","2024-11-12T03:17:30.496890Z"
141,"4","2024-11-12T18:03:25.621584Z",131,"[{""start"":48,""end"":58,""text"":""shell game"",""labels"":[""METAPHOR""]},{""start"":168,""end"":173,""text"":""crack"",""labels"":[""METAPHOR""]},{""start"":212,""end"":219,""text"":""cracked"",""labels"":[""METAPHOR""]}]",12.701,"Funnily enough, if the Ontario Liberals tried a shell game, they'd STILL end up with a deficit. That's how bad they've messed up Ontario....and you want to give them a crack at the federal level???!!! Now THAT'S cracked.","2024-11-12T18:03:25.621622Z"
101,"5","2024-11-12T03:17:58.907615Z",131,"[{""start"":48,""end"":59,""text"":""shell game,"",""labels"":[""METAPHOR""]},{""start"":168,""end"":173,""text"":""crack"",""labels"":[""METAPHOR""]},{""start"":212,""end"":219,""text"":""cracked"",""labels"":[""METAPHOR""]}]",21.79,"Funnily enough, if the Ontario Liberals tried a shell game, they'd STILL end up with a deficit. That's how bad they've messed up Ontario....and you want to give them a crack at the federal level???!!! Now THAT'S cracked.","2024-11-12T03:17:58.907644Z"
142,"4","2024-11-12T18:03:45.764050Z",132,"[{""start"":143,""end"":161,""text"":""crystal ball gazer"",""labels"":[""METAPHOR""]}]",9.743,"Golly you're just so clever and prescient Jeffy. You knew this was coming all along, and predicted it perfectly. After it happened that is.You crystal ball gazer you. Too funny.","2024-11-12T18:03:45.764083Z"
102,"5","2024-11-12T03:23:44.659721Z",132,"[{""start"":156,""end"":161,""text"":""gazer"",""labels"":[""METAPHOR""]}]",324.825,"Golly you're just so clever and prescient Jeffy. You knew this was coming all along, and predicted it perfectly. After it happened that is.You crystal ball gazer you. Too funny.","2024-11-12T03:23:44.659760Z"
143,"4","2024-11-12T18:04:08.445096Z",133,"[{""start"":136,""end"":143,""text"":""Tsunami"",""labels"":[""METAPHOR""]},{""start"":215,""end"":224,""text"":""sits down"",""labels"":[""METAPHOR""]}]",9.963,"Good analysis!The Harper Government is playing the electorate for fools, and the opposition parties fail to address the coming economic Tsunami of aging boomers. Canadians desperately need a federal government that sits down and works with the provinces. The Harper Government has proven incapable. Time for a change!","2024-11-12T18:04:08.445131Z"
103,"5","2024-11-12T03:24:08.954928Z",133,"[{""start"":136,""end"":143,""text"":""Tsunami"",""labels"":[""METAPHOR""]}]",20.341,"Good analysis!The Harper Government is playing the electorate for fools, and the opposition parties fail to address the coming economic Tsunami of aging boomers. Canadians desperately need a federal government that sits down and works with the provinces. The Harper Government has proven incapable. Time for a change!","2024-11-12T03:24:08.954979Z"
144,"4","2024-11-12T18:04:15.312077Z",134,"",1.588,"Good thing too only the conservative base will be fooled.","2024-11-12T18:04:15.312109Z"
104,"5","2024-11-12T03:24:22.179916Z",134,"",9.318,"Good thing too only the conservative base will be fooled.","2024-11-12T03:24:22.179962Z"
145,"4","2024-11-12T18:04:36.444196Z",135,"",1.567,"Great piece. Most Canadians who have been keeping close watch on government decisions and issues over the past year (gee, I wonder what that percentage of Canadians is...15-20%, I suspect, thinking optimistically) weighed in early on this 'surprise' surplus with many 'decreased spending' stories. Now, the details that include the TIMING manipulation as well as the obfuscation of the real reasons for this 'tiny' (yup, that's the word!) surplus, blown all out of proportion. Thanks to Mr. Simpson for his last paragraph, too, about the irresponsibility of the NDP and Liberal candidates for pandering to seniors with the OAS roll-back. This is fiscally nuts. See populationpyramid. net/canada/2015 to see why.","2024-11-12T18:04:36.444225Z"
105,"5","2024-11-12T03:25:51.701822Z",135,"[{""start"":409,""end"":413,""text"":""tiny"",""labels"":[""METAPHOR""]}]",85.95,"Great piece. Most Canadians who have been keeping close watch on government decisions and issues over the past year (gee, I wonder what that percentage of Canadians is...15-20%, I suspect, thinking optimistically) weighed in early on this 'surprise' surplus with many 'decreased spending' stories. Now, the details that include the TIMING manipulation as well as the obfuscation of the real reasons for this 'tiny' (yup, that's the word!) surplus, blown all out of proportion. Thanks to Mr. Simpson for his last paragraph, too, about the irresponsibility of the NDP and Liberal candidates for pandering to seniors with the OAS roll-back. This is fiscally nuts. See populationpyramid. net/canada/2015 to see why.","2024-11-12T03:25:51.701859Z"
146,"4","2024-11-12T18:04:51.436407Z",136,"",2.659,"Harper and his govt are liars and cheaters, they have been since they came to power, we are not gullible enough to believe them on this surprise surplus announcement. The Conservatives have been a detriment to Canada, bad for our reputation worldwide, uncaring, self-absorbed, we must vote them out of office. How intelligent are those that still think Harper could be anything more then he's been over the last two terms, petty, vindictive, tyrannical, and terrible at managing our country.","2024-11-12T18:04:51.436435Z"
106,"5","2024-11-12T03:27:18.984080Z",136,"",83.333,"Harper and his govt are liars and cheaters, they have been since they came to power, we are not gullible enough to believe them on this surprise surplus announcement. The Conservatives have been a detriment to Canada, bad for our reputation worldwide, uncaring, self-absorbed, we must vote them out of office. How intelligent are those that still think Harper could be anything more then he's been over the last two terms, petty, vindictive, tyrannical, and terrible at managing our country.","2024-11-12T03:27:18.984130Z"
147,"4","2024-11-12T18:05:27.909985Z",137,"[{""start"":15,""end"":19,""text"":""gang"",""labels"":[""MAYBE METAPHOR""]},{""start"":20,""end"":27,""text"":""playing"",""labels"":[""METAPHOR""]},{""start"":28,""end"":33,""text"":""loose"",""labels"":[""MAYBE METAPHOR""]}]",25.347,"Harper and the gang playing loose with the truth? You're kidding right? Sad but true.","2024-11-12T18:05:27.910020Z"
107,"5","2024-11-12T03:27:28.434687Z",137,"[{""start"":20,""end"":27,""text"":""playing"",""labels"":[""METAPHOR""]}]",5.957,"Harper and the gang playing loose with the truth? You're kidding right? Sad but true.","2024-11-12T03:27:28.434727Z"
148,"4","2024-11-12T18:05:38.321813Z",138,"",1.683,"Harper is a serial cheat including'the fair elections act' What else has he lied about that we don't know about?","2024-11-12T18:05:38.321843Z"
108,"5","2024-11-12T03:27:59.549453Z",138,"",27.879,"Harper is a serial cheat including'the fair elections act' What else has he lied about that we don't know about?","2024-11-12T03:27:59.549488Z"
109,"5","2024-11-12T03:29:12.317641Z",139,"[{""start"":227,""end"":241,""text"":""Simpson fellow"",""labels"":[""MAYBE METAPHOR""]},{""start"":49,""end"":52,""text"":""ran"",""labels"":[""METAPHOR""]}]",68.971,"Harper is a terrible economic manager because he ran nine consecutive deficits! That is proof of his hidden agenda!Balancing the budget was part of his hidden agenda. More proof he has a hidden agenda!The HDS is strong in this Simpson fellow!","2024-11-12T03:29:12.317675Z"
149,"4","2024-11-12T21:03:24.610021Z",140,"[{""start"":232,""end"":237,""text"":""Wake "",""labels"":[""METAPHOR""]},{""start"":27,""end"":32,""text"":""cling"",""labels"":[""MAYBE METAPHOR""]},{""start"":248,""end"":264,""text"":""Turf the Tin Man"",""labels"":[""MAYBE METAPHOR""]}]",99.224,"Harper will do anything to cling to power. Harper has hurt our economy, democracy, reputation and futures. Harper distorts, attacks and lies to stay. The surplus and timing of the announcement is pure politics, not good management. Wake up Canada, Turf the Tin Man.","2024-11-12T21:03:24.610058Z"
110,"5","2024-11-12T03:30:02.396240Z",140,"[{""start"":248,""end"":264,""text"":""Turf the Tin Man"",""labels"":[""MAYBE METAPHOR""]}]",47.103,"Harper will do anything to cling to power. Harper has hurt our economy, democracy, reputation and futures. Harper distorts, attacks and lies to stay. The surplus and timing of the announcement is pure politics, not good management. Wake up Canada, Turf the Tin Man.","2024-11-12T03:30:02.396295Z"
170,"4","2024-11-26T00:04:41.799620Z",141,"[{""start"":155,""end"":163,""text"":""handfull"",""labels"":[""METAPHOR""]}]",1012.14,"""union bosses""? You mean democratically elected union leaders? The one who object to *their* bosses pretense that all economic activity is the result of a handfull of VERY IMPORTANT MEN? Who object to the bizarre notion that workers don't matter?","2024-11-26T00:04:41.799657Z"
150,"5","2024-11-20T04:59:39.889114Z",141,"",89.091,"""union bosses""? You mean democratically elected union leaders? The one who object to *their* bosses pretense that all economic activity is the result of a handfull of VERY IMPORTANT MEN? Who object to the bizarre notion that workers don't matter?","2024-11-20T04:59:39.889154Z"
171,"4","2024-11-26T00:04:55.717539Z",142,"",1.367,"'Those who cannot remember the past are condemned to repeat it' - George Santayana But there is no scientific evidence to conclude any problems in wearing such a device. p.s. it is the 'Apple Watch', not an 'iWatch'","2024-11-26T00:04:55.717577Z"
151,"5","2024-11-20T05:00:01.231865Z",142,"",18.96,"'Those who cannot remember the past are condemned to repeat it' - George Santayana But there is no scientific evidence to conclude any problems in wearing such a device. p.s. it is the 'Apple Watch', not an 'iWatch'","2024-11-20T05:00:01.231903Z"
172,"4","2024-11-26T00:05:40.619455Z",143,"[{""start"":128,""end"":218,""text"":""in all other ways the device seems designed to ensure that your limbs atrophy and fall off"",""labels"":[""MAYBE METAPHOR""]}]",39.321,"'Time to stand!' The Apple Watch will remind you periodically. 'Time to stand up and move for one minute.' This is odd, because in all other ways the device seems designed to ensure that your limbs atrophy and fall off. '----------------Another Saturday start made more tolerable with the imagery in this and other paragraphs. The best humour is indeed based on exaggeration, as Gable and Renzetti demonstrate, so very well.","2024-11-26T00:05:40.619506Z"
152,"5","2024-11-20T05:02:01.857011Z",143,"[{""start"":107,""end"":219,""text"":""This is odd, because in all other ways the device seems designed to ensure that your limbs atrophy and fall off."",""labels"":[""MAYBE METAPHOR""]}]",114.861,"'Time to stand!' The Apple Watch will remind you periodically. 'Time to stand up and move for one minute.' This is odd, because in all other ways the device seems designed to ensure that your limbs atrophy and fall off. '----------------Another Saturday start made more tolerable with the imagery in this and other paragraphs. The best humour is indeed based on exaggeration, as Gable and Renzetti demonstrate, so very well.","2024-11-20T05:02:01.857047Z"
173,"4","2024-11-26T00:06:23.664845Z",144,"[{""start"":315,""end"":319,""text"":""tell"",""labels"":[""METAPHOR""]},{""start"":304,""end"":319,""text"":"" Time will tell"",""labels"":[""MAYBE METAPHOR""]}]",34.557,"@DennisCasaccio, So what do you base your decision on? You have not seen one in person, nor touched one. And you most likely do not know anyone who has. But even reading the marketing materials from the various manufactures reveals that there are differences. Will people find them useful and compelling? Time will tell. But to pronounce judgement at this point in time is nothing but pure bluster.","2024-11-26T00:06:23.664895Z"
153,"5","2024-11-20T05:03:11.289598Z",144,"[{""start"":305,""end"":319,""text"":""Time will tell"",""labels"":[""MAYBE METAPHOR""]},{""start"":315,""end"":319,""text"":""tell"",""labels"":[""METAPHOR""]}]",134.03199999999998,"@DennisCasaccio, So what do you base your decision on? You have not seen one in person, nor touched one. And you most likely do not know anyone who has. But even reading the marketing materials from the various manufactures reveals that there are differences. Will people find them useful and compelling? Time will tell. But to pronounce judgement at this point in time is nothing but pure bluster.","2024-11-20T05:04:22.467157Z"
174,"4","2024-11-26T00:06:40.522193Z",145,"",1.619,"@Rich Mole.....I am pretty sure you can still buy a cassette deck although you have to buy it from India or China. I haven't searched lately but a year ago I got one for a buddy by doing a google search and got it out of India so at that time they were available. The one I got had some weird name but it worked perfectly and still does.","2024-11-26T00:06:40.522229Z"
154,"5","2024-11-20T05:05:01.676963Z",145,"",36.296,"@Rich Mole.....I am pretty sure you can still buy a cassette deck although you have to buy it from India or China. I haven't searched lately but a year ago I got one for a buddy by doing a google search and got it out of India so at that time they were available. The one I got had some weird name but it worked perfectly and still does.","2024-11-20T05:05:01.677000Z"
175,"4","2024-11-26T00:07:39.682998Z",146,"",1.856,"Apple stuff consist of 95% marketing nonsense and 5% substance. But for the Apple Watch, its 100% hyperbolic nonsense. Apple knows it and thrive on it. It knows it can count of millions of young fools around the world.","2024-11-26T00:07:39.683036Z"
155,"5","2024-11-20T05:06:18.451528Z",146,"",73.005,"Apple stuff consist of 95% marketing nonsense and 5% substance. But for the Apple Watch, its 100% hyperbolic nonsense. Apple knows it and thrive on it. It knows it can count of millions of young fools around the world.","2024-11-20T05:06:18.451583Z"
176,"4","2024-11-26T00:08:16.564336Z",147,"",6.062,"Bahhh! I' m waiting for the iMplant.™","2024-11-26T00:08:16.564373Z"
156,"5","2024-11-20T05:06:54.729229Z",147,"[{""start"":0,""end"":37,""text"":""Bahhh! I' m waiting for the iMplant.™"",""labels"":[""MAYBE METAPHOR""]}]",33.406,"Bahhh! I' m waiting for the iMplant.™","2024-11-20T05:06:54.729265Z"
177,"4","2024-11-26T00:08:26.912446Z",148,"",3.825,"Baloney.","2024-11-26T00:08:26.912482Z"
157,"5","2024-11-20T05:09:28.125765Z",148,"[{""start"":0,""end"":7,""text"":""Baloney"",""labels"":[""NOT METAPHOR""]}]",147.36,"Baloney.","2024-11-20T05:09:28.125834Z"
178,"4","2024-11-26T00:10:28.053114Z",149,"[{""start"":868,""end"":872,""text"":""line"",""labels"":[""METAPHOR""]},{""start"":859,""end"":872,""text"":""draw the line"",""labels"":[""MAYBE METAPHOR""]},{""start"":1090,""end"":1094,""text"":""line"",""labels"":[""METAPHOR""]},{""start"":1082,""end"":1106,""text"":""drawn a line in the sand"",""labels"":[""MAYBE METAPHOR""]}]",105.411,"But with the latest iPhone or iPad you can check the weather, take pictures, have a FaceTime chat with a loved one in another city (anywhere in the world, really), send and receive email, browse the web, track your BP, play a game while waiting for a bus, look up a word in a dictionary, check a fact pertinent to a discussion you're having, check how your team is doing in the standings, shop, research your next big purchase, read a PDF, look up a recipe, tune an instrument, translate a phrase into a another language…I could literally go on for a couple days to enumerate the hundreds of thousands of things you can do with a smartphone. Point is: why would you want to make do with less? You know, for most of human history, people couldn't store thousands of songs in a compact device that could play those songs through discrete little earbuds, so why draw the line there? Why draw the line at electricity, plumbing, central heating and air conditioning, automobiles, airplanes, sewage systems, radio, television,… again, I could go on for days. Point is, you appear to have drawn a line in the sand (probably around age 49) and you consider everything that was invented up until that point was 'necessary' and everything after that point was 'excessive'.","2024-11-26T00:10:28.053152Z"
158,"5","2024-11-20T05:12:33.285591Z",149,"[{""start"":884,""end"":897,""text"":""draw the line"",""labels"":[""MAYBE METAPHOR""]},{""start"":1082,""end"":1094,""text"":""drawn a line"",""labels"":[""MAYBE METAPHOR""]},{""start"":884,""end"":888,""text"":""draw"",""labels"":[""METAPHOR""]},{""start"":893,""end"":897,""text"":""line"",""labels"":[""METAPHOR""]},{""start"":1082,""end"":1087,""text"":""drawn"",""labels"":[""METAPHOR""]},{""start"":1090,""end"":1094,""text"":""line"",""labels"":[""METAPHOR""]},{""start"":1102,""end"":1106,""text"":""sand"",""labels"":[""METAPHOR""]}]",105.312,"But with the latest iPhone or iPad you can check the weather, take pictures, have a FaceTime chat with a loved one in another city (anywhere in the world, really), send and receive email, browse the web, track your BP, play a game while waiting for a bus, look up a word in a dictionary, check a fact pertinent to a discussion you're having, check how your team is doing in the standings, shop, research your next big purchase, read a PDF, look up a recipe, tune an instrument, translate a phrase into a another language…I could literally go on for a couple days to enumerate the hundreds of thousands of things you can do with a smartphone. Point is: why would you want to make do with less? You know, for most of human history, people couldn't store thousands of songs in a compact device that could play those songs through discrete little earbuds, so why draw the line there? Why draw the line at electricity, plumbing, central heating and air conditioning, automobiles, airplanes, sewage systems, radio, television,… again, I could go on for days. Point is, you appear to have drawn a line in the sand (probably around age 49) and you consider everything that was invented up until that point was 'necessary' and everything after that point was 'excessive'.","2024-11-20T05:12:33.285629Z"
179,"4","2024-11-26T00:10:57.957237Z",150,"",18.399,"Call me immature but I find this so hilarious as to post one more comment. Will the $13,000- gold model be obsolete when the next iteration is released in 3 months time or will you be able to replace the $20- electronic module by popping the old one out and inserting the new one?","2024-11-26T00:10:57.957273Z"
